file_path,pdf_folder,umap_x,umap_y
../Data/images\FS9\page_022.png,FS9,3.031589,-14.774253
../Data/images\FS9\page_023.png,FS9,14.420337,-11.68911
../Data/images\FS9\page_024.png,FS9,14.379623,-11.646207
../Data/images\FS9\page_025.png,FS9,9.27953,-12.040388
../Data/images\FS9\page_026.png,FS9,13.648003,-12.211969
../Data/images\FS9\page_027.png,FS9,3.1580334,-9.723205
../Data/images\FS9\page_028.png,FS9,4.662372,-12.858898
../Data/images\FS9\page_029.png,FS9,2.7820387,-10.103471
../Data/images\FS9\page_030.png,FS9,4.2394624,-9.169535
../Data/images\FS9\page_031.png,FS9,4.36793,-9.089404
../Data/images\FS9\page_032.png,FS9,5.865247,-11.29361
../Data/images\FS9\page_033.png,FS9,3.1637735,-14.634769
../Data/images\RSF1\page_001.png,RSF1,2.9476972,-15.475766
../Data/images\RSF1\page_002.png,RSF1,1.4788951,-16.160547
../Data/images\RSF1\page_003.png,RSF1,4.5690684,-12.351651
../Data/images\RSF1\page_004.png,RSF1,5.580448,-12.306186
../Data/images\RSF1\page_005.png,RSF1,4.5921016,-12.369908
../Data/images\RSF1\page_006.png,RSF1,4.616477,-12.539035
../Data/images\RSF1\page_007.png,RSF1,10.35163,-13.150787
../Data/images\RSF1\page_008.png,RSF1,3.8284152,-14.912826
../Data/images\RSF1\page_009.png,RSF1,3.6903172,-14.87206
../Data/images\RSF1\page_010.png,RSF1,11.166411,-12.983733
../Data/images\RSF1\page_011.png,RSF1,5.0744967,-10.468277
../Data/images\RSF1\page_012.png,RSF1,6.124306,-9.292557
../Data/images\RSF1\page_013.png,RSF1,5.560312,-9.312059
../Data/images\RSF1\page_014.png,RSF1,4.3754606,-10.497922
../Data/images\RSF1\page_015.png,RSF1,6.1650386,-9.046019
../Data/images\RSF1\page_016.png,RSF1,5.5821447,-9.5258255
../Data/images\RSF1\page_017.png,RSF1,4.994389,-8.694122
../Data/images\RSF1\page_018.png,RSF1,4.725977,-8.993434
../Data/images\RSF1\page_019.png,RSF1,4.707484,-9.597844
../Data/images\RSF1\page_020.png,RSF1,9.467382,-12.30084
../Data/images\RSF1\page_021.png,RSF1,11.116988,-11.259989
../Data/images\RSF1\page_022.png,RSF1,12.698755,-11.75758
../Data/images\RSF1\page_023.png,RSF1,11.3746195,-12.735873
../Data/images\RSF1\page_024.png,RSF1,14.545701,-12.59976
../Data/images\RSF1\page_025.png,RSF1,12.518048,-12.307017
../Data/images\RSF1\page_026.png,RSF1,10.077831,-12.538582
../Data/images\RSF1\page_027.png,RSF1,6.006167,-8.859246
../Data/images\RSF1\page_028.png,RSF1,5.7146225,-10.64397
../Data/images\RSF1\page_029.png,RSF1,7.111919,-10.247998
../Data/images\RSF1\page_030.png,RSF1,14.071721,-11.550083
../Data/images\RSF1\page_031.png,RSF1,3.0252194,-14.721537
../Data/images\RSF2\page_001.png,RSF2,3.082222,-15.260541
../Data/images\RSF2\page_002.png,RSF2,1.8579788,-15.925605
../Data/images\RSF2\page_003.png,RSF2,4.5996017,-12.522639
../Data/images\RSF2\page_004.png,RSF2,5.2888827,-12.593077
../Data/images\RSF2\page_005.png,RSF2,3.226294,-11.3920765
../Data/images\RSF2\page_006.png,RSF2,4.5929646,-12.706787
../Data/images\RSF2\page_007.png,RSF2,13.002949,-14.011795
../Data/images\RSF2\page_008.png,RSF2,3.7496986,-15.052156
../Data/images\RSF2\page_009.png,RSF2,10.809263,-13.12119
../Data/images\RSF2\page_010.png,RSF2,13.012147,-14.253876
../Data/images\RSF2\page_011.png,RSF2,3.8445666,-11.669835
../Data/images\RSF2\page_012.png,RSF2,3.5471168,-11.970168
../Data/images\RSF2\page_013.png,RSF2,3.9365644,-12.214192
../Data/images\RSF2\page_014.png,RSF2,3.641493,-11.843538
../Data/images\RSF2\page_015.png,RSF2,3.6211884,-11.998763
../Data/images\RSF2\page_016.png,RSF2,3.8580997,-12.209005
../Data/images\RSF2\page_017.png,RSF2,3.8314185,-11.792746
../Data/images\RSF2\page_018.png,RSF2,3.9848847,-12.165859
../Data/images\RSF2\page_019.png,RSF2,5.3692155,-10.080678
../Data/images\RSF2\page_020.png,RSF2,3.5389721,-11.975062
../Data/images\RSF2\page_021.png,RSF2,3.872961,-12.243352
../Data/images\RSF2\page_022.png,RSF2,12.243026,-14.2226
../Data/images\RSF2\page_023.png,RSF2,12.289473,-14.164253
../Data/images\RSF2\page_024.png,RSF2,12.201134,-14.38
../Data/images\RSF2\page_025.png,RSF2,12.718697,-14.465165
../Data/images\RSF2\page_026.png,RSF2,14.857783,-13.039949
../Data/images\RSF2\page_027.png,RSF2,12.401091,-14.614406
../Data/images\RSF2\page_028.png,RSF2,12.144022,-14.460408
../Data/images\RSF2\page_029.png,RSF2,3.9827306,-11.394307
../Data/images\RSF2\page_030.png,RSF2,3.9519718,-11.386036
../Data/images\RSF2\page_031.png,RSF2,3.7893076,-11.480381
../Data/images\RSF2\page_032.png,RSF2,14.002956,-13.831601
../Data/images\RSF2\page_033.png,RSF2,3.9048536,-11.520072
../Data/images\RSF3\page_001.png,RSF3,14.282025,-13.730337
../Data/images\RSF3\page_002.png,RSF3,3.225321,-15.125407
../Data/images\RSF3\page_003.png,RSF3,1.5017262,-16.155025
../Data/images\RSF3\page_004.png,RSF3,4.1268744,-12.00224
../Data/images\RSF3\page_005.png,RSF3,5.799191,-12.019439
../Data/images\RSF3\page_006.png,RSF3,3.9286497,-12.009482
../Data/images\RSF3\page_007.png,RSF3,4.283605,-12.403107
../Data/images\RSF3\page_008.png,RSF3,4.7394447,-12.625269
../Data/images\RSF3\page_009.png,RSF3,11.867913,-13.042125
../Data/images\RSF3\page_010.png,RSF3,3.6034648,-14.962844
../Data/images\RSF3\page_011.png,RSF3,3.7333782,-14.967594
../Data/images\RSF3\page_012.png,RSF3,11.962054,-13.078556
../Data/images\RSF3\page_013.png,RSF3,4.885466,-8.829636
../Data/images\RSF3\page_014.png,RSF3,4.531202,-10.48791
../Data/images\RSF3\page_015.png,RSF3,3.7862494,-10.25139
../Data/images\RSF3\page_016.png,RSF3,3.6778214,-10.343725
../Data/images\RSF3\page_017.png,RSF3,4.7248797,-10.121155
../Data/images\RSF3\page_018.png,RSF3,6.1509614,-9.127471
../Data/images\RSF3\page_019.png,RSF3,4.861937,-8.844416
../Data/images\RSF3\page_020.png,RSF3,4.5299916,-8.928847
../Data/images\RSF3\page_021.png,RSF3,5.074369,-10.4676075
../Data/images\RSF3\page_022.png,RSF3,3.8937078,-13.875367
../Data/images\RSF3\page_023.png,RSF3,13.138835,-11.803343
../Data/images\RSF3\page_024.png,RSF3,10.382371,-12.651049
../Data/images\RSF3\page_025.png,RSF3,12.631152,-12.031426
../Data/images\RSF3\page_026.png,RSF3,13.566563,-12.612342
../Data/images\RSF3\page_027.png,RSF3,13.543633,-12.506757
../Data/images\RSF3\page_028.png,RSF3,10.060899,-11.646814
../Data/images\RSF3\page_029.png,RSF3,9.324206,-12.498275
../Data/images\RSF3\page_030.png,RSF3,5.161034,-8.991521
../Data/images\RSF3\page_031.png,RSF3,5.9081607,-11.168694
../Data/images\RSF3\page_032.png,RSF3,8.559729,-11.452782
../Data/images\RSF3\page_033.png,RSF3,3.0009885,-14.829653
../Data/images\RSF3\page_034.png,RSF3,3.2380126,-14.867943
../Data/images\RSF4\page_001.png,RSF4,14.315541,-13.726509
../Data/images\RSF4\page_002.png,RSF4,3.1726758,-14.995369
../Data/images\RSF4\page_003.png,RSF4,1.5785562,-16.111507
../Data/images\RSF4\page_004.png,RSF4,4.903259,-11.086593
../Data/images\RSF4\page_005.png,RSF4,5.7082343,-12.127315
../Data/images\RSF4\page_006.png,RSF4,3.5641792,-11.726385
../Data/images\RSF4\page_007.png,RSF4,4.6766257,-12.8296585
../Data/images\RSF4\page_008.png,RSF4,11.937706,-13.198971
../Data/images\RSF4\page_009.png,RSF4,3.594054,-14.997965
../Data/images\RSF4\page_010.png,RSF4,3.4152582,-14.771045
../Data/images\RSF4\page_011.png,RSF4,11.773948,-12.999093
../Data/images\RSF4\page_012.png,RSF4,4.902671,-8.789636
../Data/images\RSF4\page_013.png,RSF4,3.0164564,-9.845093
../Data/images\RSF4\page_014.png,RSF4,4.0749836,-10.272078
../Data/images\RSF4\page_015.png,RSF4,4.0646462,-10.045632
../Data/images\RSF4\page_016.png,RSF4,2.9189231,-10.072997
../Data/images\RSF4\page_017.png,RSF4,6.1401544,-9.443859
../Data/images\RSF4\page_018.png,RSF4,4.0757065,-9.927059
../Data/images\RSF4\page_019.png,RSF4,4.620994,-8.921141
../Data/images\RSF4\page_020.png,RSF4,3.9102907,-10.46445
../Data/images\RSF4\page_021.png,RSF4,13.649253,-11.649295
../Data/images\RSF4\page_022.png,RSF4,13.184107,-11.427971
../Data/images\RSF4\page_023.png,RSF4,9.148027,-12.431385
../Data/images\RSF4\page_024.png,RSF4,12.395192,-11.773077
../Data/images\RSF4\page_025.png,RSF4,3.250815,-14.741375
../Data/images\RSF4\page_026.png,RSF4,13.692033,-12.453452
../Data/images\RSF4\page_027.png,RSF4,13.578846,-12.512348
../Data/images\RSF4\page_028.png,RSF4,12.172319,-12.137611
../Data/images\RSF4\page_029.png,RSF4,9.27651,-12.242833
../Data/images\RSF4\page_030.png,RSF4,10.854457,-11.468
../Data/images\RSF4\page_031.png,RSF4,10.552553,-13.046569
../Data/images\RSF4\page_032.png,RSF4,3.542399,-10.261159
../Data/images\RSF4\page_033.png,RSF4,10.9834795,-12.149692
../Data/images\RSF4\page_034.png,RSF4,2.9302719,-14.748315
../Data/images\RSF4\page_035.png,RSF4,3.095952,-15.012649
../Data/images\RSF5\page_001.png,RSF5,3.2183402,-15.001428
../Data/images\RSF5\page_002.png,RSF5,1.5555068,-16.11725
../Data/images\RSF5\page_003.png,RSF5,5.624869,-11.964129
../Data/images\RSF5\page_004.png,RSF5,6.122524,-11.214864
../Data/images\RSF5\page_005.png,RSF5,4.14791,-10.076836
../Data/images\RSF5\page_006.png,RSF5,4.771602,-12.70546
../Data/images\RSF5\page_007.png,RSF5,12.157359,-13.050521
../Data/images\RSF5\page_008.png,RSF5,3.7797356,-15.012282
../Data/images\RSF5\page_009.png,RSF5,3.5303516,-14.80774
../Data/images\RSF5\page_010.png,RSF5,12.02208,-13.139183
../Data/images\RSF5\page_011.png,RSF5,4.962864,-8.87894
../Data/images\RSF5\page_012.png,RSF5,3.678482,-9.797136
../Data/images\RSF5\page_013.png,RSF5,4.2475657,-10.388183
../Data/images\RSF5\page_014.png,RSF5,3.253391,-10.014483
../Data/images\RSF5\page_015.png,RSF5,3.1740375,-10.076511
../Data/images\RSF5\page_016.png,RSF5,6.2127247,-9.422746
../Data/images\RSF5\page_017.png,RSF5,4.2108784,-9.394893
../Data/images\RSF5\page_018.png,RSF5,3.4298387,-9.997153
../Data/images\RSF5\page_019.png,RSF5,3.0739455,-9.9934025
../Data/images\RSF5\page_020.png,RSF5,13.79398,-11.94497
../Data/images\RSF5\page_021.png,RSF5,11.228266,-11.213833
../Data/images\RSF5\page_022.png,RSF5,13.005121,-12.862364
../Data/images\RSF5\page_023.png,RSF5,10.328365,-12.878047
../Data/images\RSF5\page_024.png,RSF5,12.823783,-12.731618
../Data/images\RSF5\page_025.png,RSF5,13.447311,-12.52241
../Data/images\RSF5\page_026.png,RSF5,13.530378,-12.515666
../Data/images\RSF5\page_027.png,RSF5,10.058837,-11.673295
../Data/images\RSF5\page_028.png,RSF5,5.8551207,-12.199291
../Data/images\RSF5\page_029.png,RSF5,9.005726,-12.34353
../Data/images\RSF5\page_030.png,RSF5,9.20154,-12.755913
../Data/images\RSF5\page_031.png,RSF5,10.50509,-13.265072
../Data/images\RSF5\page_032.png,RSF5,4.567395,-9.39311
../Data/images\RSF5\page_033.png,RSF5,9.593005,-11.467047
../Data/images\RSF5\page_034.png,RSF5,2.9320438,-14.97724
../Data/images\RSF5\page_035.png,RSF5,3.0811322,-14.972887
../Data/images\RSF6\page_001.png,RSF6,2.8289297,-15.589665
../Data/images\RSF6\page_002.png,RSF6,6.210289,-11.047733
../Data/images\RSF6\page_003.png,RSF6,5.828944,-12.294358
../Data/images\RSF6\page_004.png,RSF6,6.2338142,-10.850227
../Data/images\RSF6\page_005.png,RSF6,4.6712546,-12.9733
../Data/images\RSF6\page_006.png,RSF6,3.9625945,-14.968993
../Data/images\RSF6\page_007.png,RSF6,4.0668926,-15.05661
../Data/images\RSF6\page_008.png,RSF6,4.0429063,-14.934159
../Data/images\RSF6\page_009.png,RSF6,11.304315,-13.585422
../Data/images\RSF6\page_010.png,RSF6,5.2101927,-10.53517
../Data/images\RSF6\page_011.png,RSF6,6.060246,-9.645462
../Data/images\RSF6\page_012.png,RSF6,6.113424,-9.558176
../Data/images\RSF6\page_013.png,RSF6,5.290719,-10.781568
../Data/images\RSF6\page_014.png,RSF6,4.7661104,-10.043704
../Data/images\RSF6\page_015.png,RSF6,5.338241,-10.344558
../Data/images\RSF6\page_016.png,RSF6,4.9329586,-10.952466
../Data/images\RSF6\page_017.png,RSF6,6.082372,-9.622542
../Data/images\RSF6\page_018.png,RSF6,5.113411,-10.065787
../Data/images\RSF6\page_019.png,RSF6,4.291289,-13.686433
../Data/images\RSF6\page_020.png,RSF6,9.936582,-12.257892
../Data/images\RSF6\page_021.png,RSF6,5.427287,-12.817803
../Data/images\RSF6\page_022.png,RSF6,10.173975,-12.392802
../Data/images\RSF6\page_023.png,RSF6,6.2609797,-10.050758
../Data/images\RSF6\page_024.png,RSF6,11.072293,-12.177536
../Data/images\RSF6\page_025.png,RSF6,13.197764,-12.459629
../Data/images\RSF6\page_026.png,RSF6,10.522418,-12.78443
../Data/images\RSF6\page_027.png,RSF6,4.7248225,-11.630606
../Data/images\RSF6\page_028.png,RSF6,4.706439,-11.642114
../Data/images\RSF6\page_029.png,RSF6,6.0409236,-9.155363
../Data/images\RSF6\page_030.png,RSF6,4.8226123,-11.42193
../Data/images\RSF6\page_031.png,RSF6,3.2121592,-14.74608
../Data/images\RSF6\page_032.png,RSF6,2.8564718,-15.63812
../Data/images\RSF7\page_001.png,RSF7,2.6273503,-15.893207
../Data/images\RSF7\page_002.png,RSF7,1.5288433,-16.134626
../Data/images\RSF7\page_003.png,RSF7,6.1117063,-11.026288
../Data/images\RSF7\page_004.png,RSF7,5.867882,-12.326568
../Data/images\RSF7\page_005.png,RSF7,6.257112,-10.915828
../Data/images\RSF7\page_006.png,RSF7,4.6820817,-12.957586
../Data/images\RSF7\page_007.png,RSF7,3.7852015,-15.044394
../Data/images\RSF7\page_008.png,RSF7,10.354449,-13.397754
../Data/images\RSF7\page_009.png,RSF7,3.4149666,-15.2174015
../Data/images\RSF7\page_010.png,RSF7,10.511927,-13.2937765
../Data/images\RSF7\page_011.png,RSF7,5.7499065,-9.833363
../Data/images\RSF7\page_012.png,RSF7,5.641914,-9.018264
../Data/images\RSF7\page_013.png,RSF7,4.1801267,-9.081637
../Data/images\RSF7\page_014.png,RSF7,5.860845,-10.269551
../Data/images\RSF7\page_015.png,RSF7,6.1538343,-9.610378
../Data/images\RSF7\page_016.png,RSF7,6.078379,-9.281077
../Data/images\RSF7\page_017.png,RSF7,4.674787,-10.04901
../Data/images\RSF7\page_018.png,RSF7,5.6173286,-8.9446
../Data/images\RSF7\page_019.png,RSF7,4.8664784,-9.335457
../Data/images\RSF7\page_020.png,RSF7,5.757165,-10.478978
../Data/images\RSF7\page_021.png,RSF7,4.096021,-13.518641
../Data/images\RSF7\page_022.png,RSF7,4.358774,-10.300065
../Data/images\RSF7\page_023.png,RSF7,3.4874907,-14.443322
../Data/images\RSF7\page_024.png,RSF7,10.905705,-12.3524685
../Data/images\RSF7\page_025.png,RSF7,10.980833,-12.145532
../Data/images\RSF7\page_026.png,RSF7,6.211951,-9.081948
../Data/images\RSF7\page_027.png,RSF7,10.508424,-13.429627
../Data/images\RSF7\page_028.png,RSF7,6.173589,-9.909118
../Data/images\RSF7\page_029.png,RSF7,14.178893,-11.486483
../Data/images\RSF7\page_030.png,RSF7,13.908664,-11.797507
../Data/images\RSF7\page_031.png,RSF7,13.918732,-11.826164
../Data/images\RSF7\page_032.png,RSF7,9.670815,-12.197929
../Data/images\RSF7\page_033.png,RSF7,11.225573,-12.783466
../Data/images\RSF7\page_034.png,RSF7,10.392634,-13.474164
../Data/images\RSF7\page_035.png,RSF7,4.72279,-10.753983
../Data/images\RSF7\page_036.png,RSF7,6.232252,-10.557263
../Data/images\RSF7\page_037.png,RSF7,6.4599996,-10.435361
../Data/images\RSF7\page_038.png,RSF7,6.199028,-9.144267
../Data/images\RSF8\page_001.png,RSF8,2.7939038,-15.725351
../Data/images\RSF8\page_002.png,RSF8,1.4676508,-16.208271
../Data/images\RSF8\page_003.png,RSF8,6.2406874,-10.967833
../Data/images\RSF8\page_004.png,RSF8,6.1265383,-12.264525
../Data/images\RSF8\page_005.png,RSF8,6.27931,-10.888932
../Data/images\RSF8\page_006.png,RSF8,4.6114717,-12.901036
../Data/images\RSF8\page_007.png,RSF8,12.47617,-11.818841
../Data/images\RSF8\page_008.png,RSF8,12.07771,-13.073238
../Data/images\RSF8\page_009.png,RSF8,3.583674,-15.010126
../Data/images\RSF8\page_010.png,RSF8,11.797985,-13.329433
../Data/images\RSF8\page_011.png,RSF8,5.893241,-9.696332
../Data/images\RSF8\page_012.png,RSF8,5.7356668,-9.035213
../Data/images\RSF8\page_013.png,RSF8,5.4937496,-9.125979
../Data/images\RSF8\page_014.png,RSF8,5.739389,-9.772935
../Data/images\RSF8\page_015.png,RSF8,6.1765676,-9.525151
../Data/images\RSF8\page_016.png,RSF8,6.139489,-9.110502
../Data/images\RSF8\page_017.png,RSF8,6.227901,-9.651434
../Data/images\RSF8\page_018.png,RSF8,5.950034,-8.966191
../Data/images\RSF8\page_019.png,RSF8,5.2382016,-9.543204
../Data/images\RSF8\page_020.png,RSF8,5.644906,-9.220057
../Data/images\RSF8\page_021.png,RSF8,5.3840637,-8.812543
../Data/images\RSF8\page_022.png,RSF8,4.5024137,-10.137796
../Data/images\RSF8\page_023.png,RSF8,10.811773,-11.026919
../Data/images\RSF8\page_024.png,RSF8,9.193851,-12.48547
../Data/images\RSF8\page_025.png,RSF8,6.810311,-10.811715
../Data/images\RSF8\page_026.png,RSF8,11.955523,-12.976589
../Data/images\RSF8\page_027.png,RSF8,10.777206,-12.180355
../Data/images\RSF8\page_028.png,RSF8,13.794189,-11.496843
../Data/images\RSF8\page_029.png,RSF8,14.173071,-11.495725
../Data/images\RSF8\page_030.png,RSF8,13.888078,-11.836341
../Data/images\RSF8\page_031.png,RSF8,13.955096,-11.721772
../Data/images\RSF8\page_032.png,RSF8,10.885658,-12.528612
../Data/images\RSF8\page_033.png,RSF8,13.102625,-12.1918545
../Data/images\RSF8\page_034.png,RSF8,11.358749,-12.953152
../Data/images\RSF8\page_035.png,RSF8,8.949671,-12.046427
../Data/images\RSF8\page_036.png,RSF8,6.144924,-10.550424
../Data/images\RSF8\page_037.png,RSF8,7.494387,-10.619585
../Data/images\RSF8\page_038.png,RSF8,5.7372885,-10.361756
../Data/images\RSF8\page_039.png,RSF8,3.8664684,-13.878557
../Data/images\RSF8\page_040.png,RSF8,2.7619994,-15.809511
../Data/images\RSF8\page_041.png,RSF8,5.180873,-9.868537
../Data/images\RSF8\page_042.png,RSF8,4.7988715,-13.215762
